abbreviation,color,constructor,race_results
RED,#0600ef,True,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [19, 10, 10, 17, 12, 10, 10, 10, 10, 10, 11, 18, 14, 15, 0, 16, 10, 7, 14, 12, 8, 12]}, {'id': 'quali_teamwork_points', 'points_per_race_list': [10, 5, 5, 10, 10, 5, 5, 5, 5, 5, 10, 10, 10, 10, 3, 10, 5, 10, 10, 10, 5, 10]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 6, 2, 0, 4, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 14, 0, 0, 0, 0, 15, 0, 0, 8, 0, 0, 0, 0, 7, 12, 0, 14, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [0, 13, 15, 2, 7, 4, 7, 6, 12, 9, 7, 5, 3, 4, 11, 0, 10, 10, 2, 5, 9, 5]}, {'id': 'race_overtake_points', 'points_per_race_list': [1, 11, 13, 3, 10, 6, 9, 4, 17, 10, 7, 5, 22, 6, 16, 5, 4, 10, 11, 9, 22, 13]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 10, 10, 0, 10, 0, 10, 10, 10, 10, 10, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 10]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, -20, 0, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [43, 43, 35, 43, 43, 25, 37, 33, 40, 33, 40, 43, 37, 43, 14, 25, 26, 37, 25, 37, 40, 37]}, {'id': 'race_pit_stop_points', 'points_per_race_list': [5, 3, 15, 10, 5, 13, 18, 18, 0, 0, 10, 5, 15, 3, 10, 0, 0, 0, 3, 13, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [84.0], 'results_per_race_list': [78, 95, 98, 108, 97, 63, 96, 86, 112, 77, 95, 80, 101, 81, 54, 46, 64, 95, 45, 105, 84, 87]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [28.5], 'results_per_race_list': [27.2, 27.3, 27.4, 27.5, 27.6, 27.7, 27.8, 27.9, 28.1, 28.2, 28.4, 28.6, 28.7, 28.8, 29.0, 29.1, 29.2, 29.3, 29.4, 29.4, 29.6, 29.7]}, {'id': 'price_change', 'results_per_aggregation_list': [2.5000000000000004], 'results_per_race_list': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.1, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.0, 0.2, 0.1, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [3.0], 'results_per_race_list': [2.9, 3.5, 3.6, 3.9, 3.5, 2.3, 3.5, 3.1, 4.0, 2.7, 3.3, 2.8, 3.5, 2.8, 1.9, 1.6, 2.2, 3.2, 1.5, 3.6, 2.8, 2.9]}]"
MER,#00d2be,True,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [9, 10, 17, 6, 5, 8, 6, 13, 6, 9, 10, 10, 8, 10, 15, 7, 17, 14, 8, 11, 7, 7]}, {'id': 'quali_teamwork_points', 'points_per_race_list': [10, 10, 10, 5, 5, 10, 5, 10, 5, 10, 5, 10, 5, 10, 10, 10, 10, 10, 10, 10, 5, 5]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, -1, 0, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 0, 7, 4, 0, -2, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 6, 0, 0, 0, 0, 11, 4, 0, 4, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 9, 8, 0, 7, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [1, 1, 1, 2, 9, 4, 11, 0, 1, 5, 9, 1, -7, 1, -12, 3, -2, 0, 6, -3, -2, 3]}, {'id': 'race_overtake_points', 'points_per_race_list': [9, 1, 6, 7, 18, 0, 10, 3, 9, 4, 8, 8, 26, 5, 9, 8, 9, 6, 9, 8, 25, 19]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, 0, -20, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, -20, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [16, 22, 18, 12, 20, 22, 33, 15, 10, 25, 20, 20, 8, 18, 15, 16, 12, 10, 26, 4, 10, 17]}, {'id': 'race_pit_stop_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [48.2], 'results_per_race_list': [45, 44, 32, 49, 57, 54, 65, 21, 70, 53, 52, 70, 40, 44, 47, 44, 53, 31, 69, 24, 45, 51]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [25.5], 'results_per_race_list': [25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.2, 25.2, 25.2, 25.2, 25.3, 25.4, 25.5, 25.5, 25.6, 25.7, 25.8, 25.9, 25.9, 26.0, 26.0, 26.0]}, {'id': 'price_change', 'results_per_aggregation_list': [0.8999999999999999], 'results_per_race_list': [0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [1.9], 'results_per_race_list': [1.8, 1.8, 1.3, 2.0, 2.3, 2.2, 2.6, 0.8, 2.8, 2.1, 2.1, 2.8, 1.6, 1.7, 1.8, 1.7, 2.1, 1.2, 2.7, 0.9, 1.7, 2.0]}]"
FER,#dc0000,True,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [15, 15, 10, 17, 12, 14, 9, 3, 17, 13, 5, 15, 7, 18, 18, 12, 6, 17, 19, 12, 19, 9]}, {'id': 'quali_teamwork_points', 'points_per_race_list': [10, 10, 10, 10, 10, 10, 5, 5, 10, 10, 5, 10, 10, 10, 10, 10, 5, 10, 10, 10, 10, 5]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, -2, 0, 0, 0, 0, -7, -1, 0, 3, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 2, 0, 0, 0, 0, 7, 2, 0, 6, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 11, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 0, 0, 3, 9, 0, 5, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [0, 3, -7, -3, -2, -4, 5, 12, -3, -10, 2, -2, 1, -3, -1, 0, 0, 1, -4, 1, 5, -2]}, {'id': 'race_overtake_points', 'points_per_race_list': [1, 7, 10, 0, 10, 0, 9, 4, 7, 4, 7, 1, 26, 10, 3, 8, 9, 4, 1, 3, 15, 8]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [-20, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -20, -20, 0, 0, 0, -20, 0, 0, -20, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [12, 14, 0, 25, 16, 12, 10, 22, 26, 3, 10, 15, 10, 27, 37, 20, 10, 15, 27, 8, 26, 18]}, {'id': 'race_pit_stop_points', 'points_per_race_list': [13, 10, 0, 3, 10, 5, 0, 0, 0, 5, 3, 10, 0, 5, 3, 15, 5, 3, 10, 0, 3, 10]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [45.8], 'results_per_race_list': [31, 59, 3, 63, 56, 37, 38, 46, 73, 25, 32, 38, 34, 67, 70, 65, 18, 35, 63, 28, 78, 48]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [23.1], 'results_per_race_list': [22.1, 22.1, 22.2, 22.1, 22.2, 22.2, 22.2, 22.2, 22.5, 22.8, 22.9, 23.0, 23.1, 23.2, 23.5, 23.8, 24.1, 24.2, 24.3, 24.6, 24.7, 25.0]}, {'id': 'price_change', 'results_per_aggregation_list': [2.9], 'results_per_race_list': [0.0, 0.1, -0.1, 0.1, 0.0, 0.0, 0.0, 0.3, 0.3, 0.1, 0.1, 0.1, 0.1, 0.3, 0.3, 0.3, 0.1, 0.1, 0.3, 0.1, 0.3, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [2.0], 'results_per_race_list': [1.4, 2.7, 0.1, 2.9, 2.5, 1.7, 1.7, 2.1, 3.2, 1.1, 1.4, 1.7, 1.5, 2.9, 3.0, 2.7, 0.7, 1.4, 2.6, 1.1, 3.2, 1.9]}]"
MCL,#FF9800,True,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [0, 2, 0, 5, 0, 1, 9, 6, 7, 17, 15, 9, 12, 6, 7, 17, 6, 10, 4, 5, 0, 14]}, {'id': 'quali_teamwork_points', 'points_per_race_list': [1, 5, 1, 10, -1, 5, 10, 10, 5, 10, 10, 10, 10, 10, 5, 10, 10, 10, 5, 10, -1, 10]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -5, 0, -1, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 4, 0, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 6, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 14, 5, 0, 7, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [-6, -5, 15, -3, -1, 2, -18, -9, -3, -1, 0, 0, -6, -4, 12, 0, 11, 0, 11, 0, 8, -3]}, {'id': 'race_overtake_points', 'points_per_race_list': [9, 12, 8, 6, 7, 4, 10, 8, 9, 2, 4, 3, 29, 8, 11, 6, 18, 7, 23, 5, 26, 12]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 10, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, -20, 0, 0, -20, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [0, 0, 12, 2, 0, 3, 0, 0, 12, 30, 28, 6, 8, 4, 24, 33, 33, 18, 14, 18, 1, 18]}, {'id': 'race_pit_stop_points', 'points_per_race_list': [0, 0, 0, 5, 3, 0, 0, 0, 10, 10, 5, 0, 3, 10, 5, 0, 13, 10, 0, 5, 10, 8]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [40.9], 'results_per_race_list': [-16, 14, 36, 23, 8, 15, 11, 15, 54, 68, 62, 18, 56, 44, 64, 66, 110, 36, 57, 65, 34, 59]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [12.0], 'results_per_race_list': [9.1, 9.0, 9.0, 9.0, 9.0, 8.9, 8.9, 8.8, 9.3, 9.8, 10.8, 11.8, 11.8, 12.3, 13.3, 14.3, 15.3, 16.3, 16.4, 16.7, 17.0, 17.1]}, {'id': 'price_change', 'results_per_aggregation_list': [7.999999999999999], 'results_per_race_list': [-0.1, 0.0, 0.0, 0.0, -0.1, 0.0, -0.1, 0.5, 0.5, 1.0, 1.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.1, 0.3, 0.3, 0.1, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [3.3], 'results_per_race_list': [-1.8, 1.6, 4.0, 2.6, 0.9, 1.7, 1.2, 1.7, 5.8, 6.9, 5.7, 1.5, 4.7, 3.6, 4.8, 4.6, 7.2, 2.2, 3.5, 3.9, 2.0, 3.5]}]"
AST,#006f62,True,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [9, 13, 12, 7, 9, 9, 7, 8, 9, 2, 3, 3, 6, 1, 4, 1, 7, 0, 0, 15, 1, 4]}, {'id': 'quali_teamwork_points', 'points_per_race_list': [10, 10, 10, 10, 5, 5, 10, 5, 10, 5, 5, 10, 5, 5, 5, 5, 5, -1, 1, 10, 5, 5]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 2, -1, 0, 9, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 5, 8, 0, 14, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [4, -1, 3, 4, 5, 0, 0, 7, -1, 0, 3, 5, 3, 5, -8, 2, 3, 13, 3, -1, 14, 3]}, {'id': 'race_overtake_points', 'points_per_race_list': [10, 2, 2, 4, 8, 3, 9, 6, 10, 6, 7, 9, 25, 4, 3, 15, 16, 15, 9, 5, 24, 13]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, -20, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, -20, -20, 0, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [23, 15, 27, 18, 15, 18, 14, 20, 12, 6, 3, 12, 18, 2, 0, 4, 8, 6, 0, 25, 12, 7]}, {'id': 'race_pit_stop_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [34.4], 'results_per_race_list': [56, 19, 54, 55, 42, 15, 40, 46, 63, 22, 21, 24, 67, 17, 4, 7, 47, 0, -7, 77, 56, 32]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [9.5], 'results_per_race_list': [6.7, 6.8, 6.8, 6.9, 7.0, 7.0, 7.0, 7.0, 8.0, 8.5, 9.0, 9.5, 10.0, 11.0, 11.5, 11.5, 11.5, 12.0, 12.0, 11.9, 12.9, 13.4]}, {'id': 'price_change', 'results_per_aggregation_list': [6.7], 'results_per_race_list': [0.1, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, -0.1, 1.0, 0.5, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [4.0], 'results_per_race_list': [8.4, 2.8, 7.9, 8.0, 6.0, 2.1, 5.7, 6.6, 7.9, 2.6, 2.3, 2.5, 6.7, 1.5, 0.3, 0.6, 4.1, 0.0, -0.6, 6.5, 4.3, 2.4]}]"
ALP,#0090ff,True,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [2, 5, 2, 0, 9, 11, 11, 5, 2, 1, 0, 0, 0, 0, 3, 0, 7, 7, 0, 0, 6, 1]}, {'id': 'quali_teamwork_points', 'points_per_race_list': [5, 10, 5, 1, 10, 10, 10, 5, 5, 5, 3, 3, 1, -1, 5, 3, 10, 10, 1, 3, 5, 5]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, 5, 0, 0, 0, 0, -2, 0, 0, 3, 0, 0, 0, 0, 2, 4, 0, 2, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 5, 0, 8, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [11, -2, -7, 7, -4, 0, -2, 1, -3, -8, 0, 7, 15, 2, 6, 7, -4, 1, 5, 12, 5, -3]}, {'id': 'race_overtake_points', 'points_per_race_list': [8, 4, 8, 5, 7, 0, 9, 9, 10, 6, 2, 19, 34, 3, 11, 7, 14, 5, 14, 12, 18, 8]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [-20, 0, 0, 0, 0, 0, 0, 0, 0, -20, -40, 0, 0, -20, -20, 0, 0, -20, 0, 0, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [2, 6, 0, 0, 6, 21, 5, 4, 1, 0, 0, 4, 16, 0, 8, 3, 6, 8, 1, 7, 12, 0]}, {'id': 'race_pit_stop_points', 'points_per_race_list': [0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [21.2], 'results_per_race_list': [8, 28, 11, 25, 28, 42, 33, 24, 21, -16, -35, 43, 66, -16, 13, 20, 23, 27, 21, 44, 46, 11]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [11.1], 'results_per_race_list': [10.1, 10.0, 10.0, 9.9, 9.9, 9.9, 10.0, 10.0, 10.5, 10.5, 10.4, 10.3, 10.8, 11.3, 11.2, 11.2, 11.7, 12.2, 12.7, 13.2, 13.7, 14.2]}, {'id': 'price_change', 'results_per_aggregation_list': [4.1], 'results_per_race_list': [-0.1, 0.0, -0.1, 0.0, 0.0, 0.1, 0.0, 0.5, 0.0, -0.1, -0.1, 0.5, 0.5, -0.1, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [1.9], 'results_per_race_list': [0.8, 2.8, 1.1, 2.5, 2.8, 4.2, 3.3, 2.4, 2.0, -1.5, -3.4, 4.2, 6.1, -1.4, 1.2, 1.8, 2.0, 2.2, 1.7, 3.3, 3.4, 0.8]}]"
