abbreviation,color,constructor,race_results
VER,#0600ef,False,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [10, 0, 10, 9, 2, 10, 10, 10, 10, 10, 9, 10, 10, 9, 0, 10, 10, 5, 8, 10, 8, 10]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 6, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 7, 8, 0, 8, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [0, 13, 0, 0, 8, 0, 0, 0, 0, 0, 1, 5, 0, 1, 6, 0, 0, 5, 2, 0, 1, 0]}, {'id': 'race_overtake_points', 'points_per_race_list': [0, 10, 1, 2, 9, 0, 1, 0, 2, 1, 1, 4, 11, 3, 9, 2, 0, 5, 7, 0, 10, 2]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 10, 0, 0, 10, 0, 10, 0, 10, 10, 10, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 10]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [25, 18, 25, 18, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 10, 25, 25, 25, 25, 25, 25, 25]}, {'id': 'race_dotd_points', 'points_per_race_list': [0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [46.1], 'results_per_race_list': [35, 61, 36, 37, 64, 35, 46, 35, 56, 46, 46, 68, 46, 38, 25, 47, 62, 53, 42, 45, 44, 47]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [28.3], 'results_per_race_list': [26.9, 27.0, 27.1, 27.2, 27.3, 27.4, 27.5, 27.6, 27.8, 27.9, 28.1, 28.3, 28.5, 28.6, 28.8, 28.9, 29.1, 29.3, 29.5, 29.7, 29.9, 30.0]}, {'id': 'price_change', 'results_per_aggregation_list': [3.100000000000001], 'results_per_race_list': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [1.6], 'results_per_race_list': [1.3, 2.3, 1.3, 1.4, 2.3, 1.3, 1.7, 1.3, 2.0, 1.6, 1.6, 2.4, 1.6, 1.3, 0.9, 1.6, 2.1, 1.8, 1.4, 1.5, 1.5, 1.6]}, {'id': 'quali_pos', 'results_per_aggregation_list': [3.0], 'results_per_race_list': ['1', '15', '1', '2', '9', '1', '1', '1', '1', '1', '2', '1', '1', '2', '11', '1', '1', '6', '3', '1', '3', '1']}, {'id': 'sprint_pos', 'results_per_aggregation_list': [1.5], 'results_per_race_list': [None, None, None, '3', None, None, None, None, '1', None, None, '1', None, None, None, None, '2', '1', None, '1', None, None]}, {'id': 'sprint_fastest_lap', 'results_per_aggregation_list': [3.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False]}, {'id': 'sprint_dnf', 'results_per_aggregation_list': [0.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'sprint_pos_gained', 'results_per_aggregation_list': [0.3], 'results_per_race_list': [None, None, None, 0, None, None, None, None, 0, None, None, 0, None, None, None, None, 1, 0, None, 1, None, None]}, {'id': 'sprint_overtakes_made', 'results_per_aggregation_list': [1.5], 'results_per_race_list': [None, None, None, 2, None, None, None, None, 1, None, None, 1, None, None, None, None, 4, 0, None, 1, None, None]}, {'id': 'race_pos', 'results_per_aggregation_list': [1.3], 'results_per_race_list': ['1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '5', '1', '1', '1', '1', '1', '1', '1']}, {'id': 'race_fastest_lap', 'results_per_aggregation_list': [9.0], 'results_per_race_list': [False, True, False, False, True, False, True, False, True, True, True, False, False, False, False, True, True, False, False, False, False, True]}, {'id': 'race_dnf', 'results_per_aggregation_list': [0.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'race_pos_gained', 'results_per_aggregation_list': [1.9], 'results_per_race_list': [0, 13, 0, 0, 8, 0, 0, 0, 0, 0, 1, 5, 0, 1, 6, 0, 0, 5, 2, 0, 1, 0]}, {'id': 'race_overtakes_made', 'results_per_aggregation_list': [3.6], 'results_per_race_list': [0, 10, 1, 2, 9, 0, 1, 0, 2, 1, 1, 4, 11, 3, 9, 2, 0, 5, 7, 0, 10, 2]}, {'id': 'race_dotd', 'results_per_aggregation_list': [3.0], 'results_per_race_list': [False, True, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False]}]"
PER,#0600ef,False,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [9, 10, 0, 8, 10, 0, 0, 0, 0, 0, 2, 8, 4, 6, 0, 6, 0, 2, 6, 2, 0, 2]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [0, 0, 15, 2, -1, 4, 7, 6, 12, 9, 6, 0, 3, 3, 5, 0, 10, 5, 0, 5, 8, 5]}, {'id': 'race_overtake_points', 'points_per_race_list': [1, 1, 12, 1, 1, 6, 8, 4, 15, 9, 6, 1, 11, 3, 7, 3, 4, 5, 4, 9, 12, 11]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, -20, 0, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [18, 25, 10, 25, 18, 0, 12, 8, 15, 8, 15, 18, 12, 18, 4, 0, 1, 12, 0, 12, 15, 12]}, {'id': 'race_dotd_points', 'points_per_race_list': [0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [26.3], 'results_per_race_list': [28, 36, 52, 61, 28, 10, 27, 28, 51, 26, 39, 7, 30, 30, 16, -11, -3, 32, -10, 37, 35, 30]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [19.4], 'results_per_race_list': [18.0, 18.1, 18.2, 18.3, 18.4, 18.4, 18.4, 18.4, 18.7, 19.0, 19.3, 20.3, 20.1, 20.4, 20.7, 20.8, 20.3, 20.1, 20.4, 20.2, 20.5, 20.8]}, {'id': 'price_change', 'results_per_aggregation_list': [2.7999999999999985], 'results_per_race_list': [0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.3, 0.3, 0.3, 1.0, -0.2, 0.3, 0.3, 0.1, -0.5, -0.2, 0.3, -0.2, 0.3, 0.3, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [1.4], 'results_per_race_list': [1.6, 2.0, 2.9, 3.3, 1.5, 0.5, 1.5, 1.5, 2.7, 1.4, 2.0, 0.3, 1.5, 1.5, 0.8, -0.5, -0.1, 1.6, -0.5, 1.8, 1.7, 1.4]}, {'id': 'quali_pos', 'results_per_aggregation_list': [9.1], 'results_per_race_list': ['2', '1', 'NC', '3', '1', '20', '11', '12', '15', '15', '9', '3', '7', '5', '13', '5', '13', '9', '5', '9', '12', '9']}, {'id': 'sprint_pos', 'results_per_aggregation_list': [9.2], 'results_per_race_list': [None, None, None, '1', None, None, None, None, '2', None, None, 'NC', None, None, None, None, 'NC', '5', None, '3', None, None]}, {'id': 'sprint_fastest_lap', 'results_per_aggregation_list': [1.0], 'results_per_race_list': [False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'sprint_dnf', 'results_per_aggregation_list': [2.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False]}, {'id': 'sprint_pos_gained', 'results_per_aggregation_list': [0.8], 'results_per_race_list': [None, None, None, 1, None, None, None, None, 0, None, None, None, None, None, None, None, None, 2, None, 0, None, None]}, {'id': 'sprint_overtakes_made', 'results_per_aggregation_list': [1.7], 'results_per_race_list': [None, None, None, 1, None, None, None, None, 2, None, None, 0, None, None, None, None, 2, 2, None, 3, None, None]}, {'id': 'race_pos', 'results_per_aggregation_list': [6.1], 'results_per_race_list': ['2', '1', '5', '1', '2', '16', '4', '6', '3', '6', '3', '2', '4', '2', '8', 'NC', '10', '4', 'NC', '4', '3', '4']}, {'id': 'race_fastest_lap', 'results_per_aggregation_list': [2.0], 'results_per_race_list': [False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'race_dnf', 'results_per_aggregation_list': [2.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False]}, {'id': 'race_pos_gained', 'results_per_aggregation_list': [5.2], 'results_per_race_list': [0, 0, 15, 2, -1, 4, 7, 6, 12, 9, 6, 0, 3, 3, 5, None, 10, 5, None, 5, 8, 5]}, {'id': 'race_overtakes_made', 'results_per_aggregation_list': [6.1], 'results_per_race_list': [1, 1, 12, 1, 1, 6, 8, 4, 15, 9, 6, 1, 11, 3, 7, 3, 4, 5, 4, 9, 12, 11]}, {'id': 'race_dotd', 'results_per_aggregation_list': [3.0], 'results_per_race_list': [False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False]}]"
HAM,#00d2be,False,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [4, 3, 8, 6, 0, 5, 6, 7, 6, 4, 10, 7, 0, 3, 6, 4, 8, 8, 5, 6, 0, 0]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, -1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, -2, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 1, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 7, 0, 2, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [2, 2, 1, -1, 7, 1, 2, 0, -3, 4, -3, -1, 7, 2, 2, 2, 0, 0, 4, -3, 3, 2]}, {'id': 'race_overtake_points', 'points_per_race_list': [3, 1, 2, 5, 9, 0, 3, 1, 3, 2, 1, 1, 14, 4, 6, 4, 0, 4, 4, 5, 17, 10]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [10, 10, 18, 8, 8, 12, 18, 15, 4, 15, 12, 12, 8, 8, 15, 10, 0, 0, 18, 4, 6, 2]}, {'id': 'race_dotd_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [23.0], 'results_per_race_list': [19, 16, 29, 19, 24, 28, 39, 23, 31, 25, 20, 32, 29, 17, 39, 20, 6, -4, 41, 13, 26, 14]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [24.6], 'results_per_race_list': [23.7, 23.7, 23.7, 23.8, 23.8, 23.8, 23.9, 24.0, 24.3, 24.4, 24.7, 25.0, 25.1, 25.2, 25.3, 25.5, 25.6, 25.3, 25.0, 25.2, 25.2, 25.3]}, {'id': 'price_change', 'results_per_aggregation_list': [1.6000000000000003], 'results_per_race_list': [0.0, 0.0, 0.1, 0.0, 0.0, 0.1, 0.1, 0.3, 0.1, 0.3, 0.3, 0.1, 0.1, 0.1, 0.2, 0.1, -0.3, -0.3, 0.2, 0.0, 0.1, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [0.9], 'results_per_race_list': [0.8, 0.7, 1.2, 0.8, 1.0, 1.2, 1.6, 1.0, 1.3, 1.0, 0.8, 1.3, 1.2, 0.7, 1.5, 0.8, 0.2, -0.2, 1.6, 0.5, 1.0, 0.6]}, {'id': 'quali_pos', 'results_per_aggregation_list': [6.4], 'results_per_race_list': ['7', '8', '3', '5', '13', '6', '5', '4', '5', '7', '1', '4', '13', '8', '5', '7', '3', '3', '6', '5', '11', '11']}, {'id': 'sprint_pos', 'results_per_aggregation_list': [6.3], 'results_per_race_list': [None, None, None, '7', None, None, None, None, '10', None, None, '7', None, None, None, None, '5', '2', None, '7', None, None]}, {'id': 'sprint_fastest_lap', 'results_per_aggregation_list': [0.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'sprint_dnf', 'results_per_aggregation_list': [0.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'sprint_pos_gained', 'results_per_aggregation_list': [2.2], 'results_per_race_list': [None, None, None, -1, None, None, None, None, 8, None, None, 0, None, None, None, None, 7, 1, None, -2, None, None]}, {'id': 'sprint_overtakes_made', 'results_per_aggregation_list': [3.8], 'results_per_race_list': [None, None, None, 0, None, None, None, None, 13, None, None, 1, None, None, None, None, 7, 1, None, 1, None, None]}, {'id': 'race_pos', 'results_per_aggregation_list': [6.5], 'results_per_race_list': ['5', '5', '2', '6', '6', '4', '2', '3', '8', '3', '4', '4', '6', '6', '3', '5', 'NC', 'DQ', '2', '8', '7', '9']}, {'id': 'race_fastest_lap', 'results_per_aggregation_list': [4.0], 'results_per_race_list': [False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, False, False, True, False, False, False]}, {'id': 'race_dnf', 'results_per_aggregation_list': [1.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False]}, {'id': 'race_pos_gained', 'results_per_aggregation_list': [1.5], 'results_per_race_list': [2, 2, 1, -1, 7, 1, 2, 0, -3, 4, -3, -1, 7, 2, 2, 2, None, None, 4, -3, 3, 2]}, {'id': 'race_overtakes_made', 'results_per_aggregation_list': [4.5], 'results_per_race_list': [3, 1, 2, 5, 9, 0, 3, 1, 3, 2, 1, 1, 14, 4, 6, 4, 0, 4, 4, 5, 17, 10]}, {'id': 'race_dotd', 'results_per_aggregation_list': [1.0], 'results_per_race_list': [False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}]"
NOR,#FF9800,False,"[{'fantasy_results': [{'id': 'quali_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'quali_pos_points', 'points_per_race_list': [0, 0, 0, 4, 0, 1, 8, 4, 7, 9, 8, 4, 9, 2, 7, 8, 1, 9, 0, 4, 0, 6]}, {'id': 'sprint_pos_gained_points', 'points_per_race_list': [0, 0, 0, -7, 0, 0, 0, 0, -6, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0]}, {'id': 'sprint_overtake_points', 'points_per_race_list': [0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0]}, {'id': 'sprint_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'sprint_pos_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 5, 0, 7, 0, 0]}, {'id': 'race_pos_gained_points', 'points_per_race_list': [-6, 2, 7, -2, -1, 1, -14, -6, 0, 0, 1, 0, -5, 1, 2, 1, 7, 0, 12, 4, 0, 0]}, {'id': 'race_overtake_points', 'points_per_race_list': [5, 5, 4, 1, 2, 2, 4, 4, 2, 1, 2, 3, 15, 2, 3, 4, 9, 3, 16, 4, 6, 6]}, {'id': 'race_fastest_lap_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]}, {'id': 'race_not_classified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0]}, {'id': 'race_disqualified_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'id': 'race_pos_points', 'points_per_race_list': [0, 0, 8, 2, 0, 2, 0, 0, 12, 18, 18, 6, 6, 4, 18, 18, 15, 18, 10, 18, 0, 10]}, {'id': 'race_dotd_points', 'points_per_race_list': [0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 0]}], 'id': 'weekend_current_points', 'results_per_aggregation_list': [19.9], 'results_per_race_list': [-1, 7, 19, 0, 1, 6, -2, 2, 29, 38, 29, 15, 25, 9, 30, 31, 41, 46, 48, 57, -14, 22]}, {'id': 'price_at_lock', 'results_per_aggregation_list': [14.0], 'results_per_race_list': [11.2, 11.1, 11.1, 11.2, 11.1, 11.0, 11.0, 10.9, 10.9, 11.4, 12.9, 13.9, 14.4, 14.9, 15.4, 15.7, 16.7, 17.0, 18.0, 19.0, 20.0, 19.8]}, {'id': 'price_change', 'results_per_aggregation_list': [8.600000000000001], 'results_per_race_list': [-0.1, 0.0, 0.1, -0.1, -0.1, 0.0, -0.1, 0.0, 0.5, 1.5, 1.0, 0.5, 0.5, 0.5, 0.3, 1.0, 0.3, 1.0, 1.0, 1.0, -0.2, None]}, {'id': 'weekend_PPM', 'results_per_aggregation_list': [1.3], 'results_per_race_list': [-0.1, 0.6, 1.7, 0.0, 0.1, 0.5, -0.2, 0.2, 2.7, 3.3, 2.2, 1.1, 1.7, 0.6, 1.9, 2.0, 2.5, 2.7, 2.7, 3.0, -0.7, 1.1]}, {'id': 'quali_pos', 'results_per_aggregation_list': [8.1], 'results_per_race_list': ['11', '19', '13', '7', '16', '10', '3', '7', '4', '2', '3', '7', '2', '9', '4', '3', '10', '2', '19', '7', '16', '5']}, {'id': 'sprint_pos', 'results_per_aggregation_list': [6.8], 'results_per_race_list': [None, None, None, '17', None, None, None, None, '9', None, None, '6', None, None, None, None, '3', '4', None, '2', None, None]}, {'id': 'sprint_fastest_lap', 'results_per_aggregation_list': [0.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'sprint_dnf', 'results_per_aggregation_list': [0.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]}, {'id': 'sprint_pos_gained', 'results_per_aggregation_list': [-2.7], 'results_per_race_list': [None, None, None, -7, None, None, None, None, -6, None, None, -1, None, None, None, None, -1, 0, None, -1, None, None]}, {'id': 'sprint_overtakes_made', 'results_per_aggregation_list': [2.0], 'results_per_race_list': [None, None, None, 2, None, None, None, None, 4, None, None, 0, None, None, None, None, 4, 1, None, 1, None, None]}, {'id': 'race_pos', 'results_per_aggregation_list': [8.1], 'results_per_race_list': ['17', '17', '6', '9', '17', '9', '17', '13', '4', '2', '2', '7', '7', '8', '2', '2', '3', '2', '5', '2', 'NC', '5']}, {'id': 'race_fastest_lap', 'results_per_aggregation_list': [1.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False]}, {'id': 'race_dnf', 'results_per_aggregation_list': [1.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False]}, {'id': 'race_pos_gained', 'results_per_aggregation_list': [0.2], 'results_per_race_list': [-6, 2, 7, -2, -1, 1, -14, -6, 0, 0, 1, 0, -5, 1, 2, 1, 7, 0, 12, 4, None, 0]}, {'id': 'race_overtakes_made', 'results_per_aggregation_list': [4.7], 'results_per_race_list': [5, 5, 4, 1, 2, 2, 4, 4, 2, 1, 2, 3, 15, 2, 3, 4, 9, 3, 16, 4, 6, 6]}, {'id': 'race_dotd', 'results_per_aggregation_list': [5.0], 'results_per_race_list': [False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, True, True, True, False, False]}]"
