,raceId,driverId,stop,lap,time,duration,milliseconds
9582,1095,842,2,35,15:52:05,23.328,23328
9583,1095,832,2,36,15:52:50,23.483,23483
9584,1095,855,2,37,15:54:45,25.111,25111
9585,1095,852,2,40,15:58:47,23.645,23645
9586,1095,844,3,44,16:03:38,23.124,23124
9587,1095,822,2,45,16:04:45,24.616,24616
9588,1095,20,2,45,16:04:49,24.028,24028
9589,1095,846,2,45,16:04:59,24.669,24669
9590,1095,854,2,46,16:06:22,25.156,25156
9591,1095,815,2,47,16:06:49,23.152,23152
9592,1095,839,2,47,16:07:25,24.445,24445
9593,1095,848,3,47,16:07:54,23.322,23322
9594,1095,1,2,48,16:08:02,23.415,23415
9595,1095,830,3,48,16:08:48,24.102,24102
9596,1095,840,2,48,16:08:59,23.764,23764
9597,1095,847,2,49,16:09:08,23.480,23480
9598,1095,4,3,52,16:13:58,23.790,23790
9599,1095,842,3,52,16:14:19,23.009,23009
9600,1095,832,3,53,16:14:50,23.816,23816
9601,1095,849,3,52,16:15:23,23.640,23640
9602,1095,852,3,54,16:18:28,23.635,23635
9603,1096,848,1,12,17:21:53,21.793,21793
9604,1096,840,1,13,17:23:19,21.814,21814
9605,1096,839,1,14,17:24:48,21.895,21895
9606,1096,852,1,14,17:24:50,21.591,21591
9607,1096,854,1,14,17:24:59,22.276,22276
9608,1096,842,1,14,17:25:03,21.855,21855
9609,1096,815,1,15,17:26:00,21.360,21360
9610,1096,847,1,15,17:26:08,24.243,24243
9611,1096,846,1,15,17:26:16,22.234,22234
9612,1096,855,1,15,17:26:28,22.435,22435
9613,1096,849,1,15,17:26:44,22.423,22423
9614,1096,832,1,17,17:29:08,21.930,21930
9615,1096,1,1,18,17:30:48,21.270,21270
9616,1096,4,1,19,17:32:33,21.740,21740
9617,1096,817,1,19,17:32:38,21.893,21893
9618,1096,830,1,20,17:33:31,22.735,22735
9619,1096,844,1,21,17:35:10,22.210,22210
9620,1096,20,1,25,17:41:51,23.186,23186
9621,1096,825,1,28,17:46:53,22.387,22387
9622,1096,822,1,30,17:49:54,22.573,22573
9623,1096,815,2,33,17:53:33,21.367,21367
9624,1096,854,2,34,17:55:56,23.530,23530
9625,1096,848,2,35,17:57:22,21.798,21798
9626,1096,852,2,38,18:01:49,22.262,22262
9627,1096,832,2,39,18:02:41,21.575,21575
9628,1096,847,2,39,18:02:44,27.931,27931
9629,1096,849,2,38,18:02:50,25.174,25174
9630,1096,840,2,40,18:04:44,21.802,21802
9631,1096,839,2,41,18:06:09,21.734,21734
9632,1096,846,2,42,18:07:36,21.559,21559
9633,1096,855,2,44,18:11:10,23.159,23159
9634,1098,842,1,9,18:18:56,25.885,25885
9635,1098,846,1,10,18:20:31,32.766,32766
9636,1098,852,1,10,18:20:34,25.267,25267
9637,1098,822,1,11,18:22:06,25.399,25399
9638,1098,848,1,11,18:22:12,25.054,25054
9639,1098,807,1,11,18:22:21,26.075,26075
9640,1098,856,1,11,18:22:21,25.018,25018
9641,1098,1,1,12,18:23:40,24.682,24682
9642,1098,839,1,12,18:23:50,24.966,24966
9643,1098,858,1,12,18:23:55,25.600,25600
9644,1098,855,1,12,18:24:01,25.787,25787
9645,1098,844,1,13,18:25:06,24.345,24345
9646,1098,832,1,13,18:25:17,24.500,24500
9647,1098,847,1,13,18:25:24,27.062,27062
9648,1098,830,1,14,18:26:35,24.289,24289
9649,1098,4,1,14,18:27:02,25.800,25800
9650,1098,840,1,15,18:28:45,25.449,25449
9651,1098,825,1,15,18:29:10,25.439,25439
9652,1098,839,2,15,18:29:11,41.462,41462
9653,1098,815,1,17,18:31:42,24.264,24264
9654,1098,846,2,17,18:32:38,33.661,33661
9655,1098,842,2,25,18:45:48,24.879,24879
9656,1098,848,2,26,18:47:25,24.920,24920
9657,1098,852,2,26,18:47:26,24.372,24372
9658,1098,807,2,26,18:47:41,37.769,37769
9659,1098,856,2,27,18:49:16,25.234,25234
9660,1098,846,3,27,18:49:35,33.467,33467
9661,1098,822,2,29,18:52:16,25.643,25643
9662,1098,825,2,29,18:52:40,25.344,25344
9663,1098,1,2,30,18:53:36,24.690,24690
9664,1098,840,2,30,18:53:45,24.639,24639
9665,1098,858,2,30,18:54:09,25.670,25670
9666,1098,832,2,31,18:55:11,24.227,24227
9667,1098,847,2,31,18:55:21,24.406,24406
9668,1098,855,2,32,18:57:31,25.282,25282
9669,1098,839,3,32,18:58:03,44.518,44518
9670,1098,844,2,33,18:58:16,24.644,24644
9671,1098,815,2,34,18:59:45,25.091,25091
9672,1098,4,2,34,19:00:09,24.869,24869
9673,1098,830,2,36,19:02:47,24.910,24910
9674,1098,846,4,37,19:06:27,33.236,33236
9675,1098,848,3,40,19:10:51,24.458,24458
9676,1098,842,3,40,19:10:52,24.736,24736
9677,1098,852,3,40,19:10:53,25.818,25818
9678,1098,858,3,40,19:11:05,25.047,25047
9679,1098,825,3,40,19:11:20,25.125,25125
9680,1098,807,3,40,19:11:26,27.080,27080
9681,1098,846,5,47,19:23:45,30.710,30710
9682,1098,855,3,54,19:34:31,30.167,30167
9683,1098,846,6,54,19:35:35,31.494,31494
9684,1099,857,1,1,20:05:36,31.534,31534
9685,1099,846,1,2,20:07:18,29.444,29444
9686,1099,825,1,8,20:16:55,20.870,20870
9687,1099,822,1,9,20:18:38,21.505,21505
9688,1099,855,1,11,20:21:41,21.703,21703
9689,1099,807,1,11,20:21:43,21.567,21567
9690,1099,840,1,13,20:24:39,21.150,21150
9691,1099,842,1,14,20:26:26,20.719,20719
9692,1099,832,1,15,20:27:49,20.760,20760
9693,1099,844,1,16,20:29:29,20.026,20026
9694,1099,839,1,16,20:29:34,20.762,20762
9695,1099,852,1,17,20:31:24,21.414,21414
9696,1099,848,1,17,20:31:32,21.397,21397
9697,1099,856,1,17,20:31:39,21.116,21116
9698,1099,822,2,17,20:32:08,22.191,22191
9699,1099,815,1,18,20:32:46,20.715,20715
9700,1099,4,1,18,20:32:54,26.879,26879
9701,1099,847,1,18,20:33:05,20.828,20828
9702,1099,830,1,18,20:33:15,20.824,20824
9703,1099,1,1,18,20:33:24,21.102,21102
9704,1099,858,1,18,20:33:55,21.064,21064
9705,1099,855,2,18,20:34:06,21.282,21282
9706,1099,846,2,19,20:36:25,21.352,21352
9707,1099,822,3,35,21:02:57,21.808,21808
9708,1100,839,1,1,15:05:04,18.056,18056
9709,1100,855,1,1,15:05:11,18.951,18951
9710,1100,858,1,1,15:05:13,18.382,18382
9711,1100,815,1,1,15:05:15,17.657,17657
9712,1100,822,1,1,15:05:16,21.659,21659
9713,1100,858,2,2,15:07:25,19.158,19158
9714,1100,815,2,2,15:07:26,17.814,17814
9715,1100,847,1,7,15:15:01,19.146,19146
9716,1100,832,1,7,15:15:05,18.319,18319
9717,1100,825,1,7,15:15:21,20.789,20789
9718,1100,1,1,8,15:17:43,15:25.181,925181
9719,1100,830,1,8,15:17:45,15:25.112,925112
9720,1100,4,1,8,15:17:48,15:26.940,926940
9721,1100,840,1,8,15:17:51,15:27.222,927222
9722,1100,842,1,8,15:17:53,15:26.996,926996
9723,1100,807,1,8,15:17:55,15:26.326,926326
9724,1100,847,2,8,15:17:59,15:30.824,930824
9725,1100,852,1,8,15:18:02,15:31.820,931820
9726,1100,846,1,8,15:18:04,15:34.763,934763
9727,1100,857,1,8,15:18:06,15:34.541,934541
9728,1100,832,2,8,15:18:08,15:37.024,937024
9729,1100,856,1,8,15:18:11,15:37.874,937874
9730,1100,839,2,8,15:18:14,15:37.929,937929
9731,1100,815,3,8,15:18:16,15:37.512,937512
9732,1100,855,2,8,15:18:19,15:37.849,937849
9733,1100,822,2,8,15:18:21,15:37.594,937594
9734,1100,858,3,8,15:18:23,15:38.017,938017
9735,1100,825,2,8,15:18:27,15:40.228,940228
9736,1100,858,4,36,16:15:29,19.018,19018
9737,1100,856,2,45,16:28:14,18.080,18080
9738,1100,822,3,53,16:39:03,19.825,19825
9739,1100,857,2,54,16:40:06,19.442,19442
9740,1100,855,3,54,16:40:31,21.881,21881
9741,1100,852,2,54,16:40:36,18.258,18258
9742,1100,830,2,55,16:41:38,14:27.756,867756
9743,1100,1,2,55,16:41:40,14:31.670,871670
9744,1100,4,2,55,16:41:42,14:34.306,874306
9745,1100,822,4,54,16:41:44,12:19.342,739342
9746,1100,832,3,55,16:41:45,14:34.924,874924
9747,1100,842,2,55,16:41:47,14:35.210,875210
9748,1100,840,2,55,16:41:50,14:35.053,875053
9749,1100,815,4,55,16:41:53,14:36.462,876462
9750,1100,858,5,54,16:41:54,12:12.022,732022
9751,1100,846,2,55,16:41:56,14:41.064,881064
9752,1100,807,2,55,16:41:58,14:40.712,880712
9753,1100,856,3,54,16:42:01,12:06.783,726783
9754,1100,839,3,55,16:42:03,14:39.804,879804
9755,1100,857,3,55,16:42:20,14:24.653,864653
9756,1100,855,4,55,16:42:47,14:01.565,841565
9757,1100,852,3,55,16:42:52,14:01.820,841820
9758,1100,822,5,55,16:55:40,1:16.634,76634
9759,1100,858,6,55,16:55:45,1:14.200,74200
9760,1100,856,4,55,16:55:47,1:13.234,73234
9761,1100,830,3,57,17:02:10,30:56.502,1856502
9762,1100,1,3,57,17:02:11,30:59.435,1859435
9763,1100,832,4,57,17:02:13,31:01.554,1861554
9764,1100,807,3,57,17:02:14,31:09.055,1869055
9765,1100,852,4,57,17:02:16,31:11.209,1871209
9766,1100,846,3,57,17:02:17,31:04.087,1864087
9767,1100,857,4,57,17:02:19,31:06.226,1866226
9768,1100,855,5,57,17:02:22,31:04.998,1864998
9769,1100,822,6,57,17:02:23,31:07.182,1867182
9770,1100,815,5,57,17:02:25,30:53.568,1853568
9771,1100,4,3,57,17:02:27,30:45.073,1845073
9772,1100,840,3,57,17:02:29,30:45.925,1845925
9773,1101,842,1,5,15:13:22,20.235,20235
9774,1101,822,1,6,15:15:14,20.967,20967
9775,1101,848,1,7,15:16:57,21.103,21103
9776,1101,852,1,8,15:18:43,20.497,20497
9777,1101,857,1,8,15:18:44,20.902,20902
9778,1101,858,1,8,15:18:50,21.015,21015
9779,1101,1,1,9,15:20:23,20.324,20324
9780,1101,846,1,9,15:20:27,20.346,20346
9781,1101,830,1,10,15:22:00,20.707,20707
9782,1101,825,1,10,15:22:35,30.951,30951
9783,1101,815,1,11,15:24:20,20.389,20389
9784,1101,844,1,11,15:24:25,21.126,21126
9785,1101,832,1,11,15:24:33,21.970,21970
9786,1101,4,1,11,15:24:35,23.148,23148
9787,1101,847,1,11,15:24:42,20.459,20459
9788,1101,840,1,11,15:24:42,23.161,23161
9789,1101,855,1,11,15:25:01,22.247,22247
9790,1101,822,2,12,15:27:47,22.354,22354
9791,1101,842,2,23,15:48:15,21.169,21169
9792,1101,822,3,34,16:08:14,21.012,21012
9793,1101,847,2,49,16:34:10,21.389,21389
9794,1101,807,1,49,16:34:47,24.748,24748
9795,1101,839,1,50,16:36:20,20.367,20367
9796,1102,858,1,2,15:37:09,48.938,48938
9797,1102,846,1,4,15:40:18,24.090,24090
9798,1102,857,1,5,15:41:49,22.205,22205
9799,1102,825,1,14,15:55:45,22.616,22616
9800,1102,842,1,15,15:57:16,22.417,22417
9801,1102,822,1,15,15:57:23,23.158,23158
9802,1102,856,1,15,15:57:33,23.487,23487
9803,1102,847,1,17,16:00:18,22.335,22335
9804,1102,844,1,17,16:00:25,22.068,22068
9805,1102,832,1,18,16:01:46,22.278,22278
9806,1102,815,1,20,16:04:48,21.884,21884
9807,1102,848,1,22,16:08:22,22.482,22482
9808,1102,4,1,24,16:11:02,22.631,22631
9809,1102,855,1,31,16:22:27,22.796,22796
9810,1102,807,1,33,16:25:26,23.120,23120
9811,1102,852,1,36,16:30:01,22.390,22390
9812,1102,1,1,37,16:31:29,22.150,22150
9813,1102,839,1,39,16:34:33,21.942,21942
9814,1102,840,1,42,16:39:18,22.651,22651
9815,1102,830,1,45,16:42:58,22.688,22688
9816,1104,807,1,1,15:04:32,32.494,32494
9817,1104,855,1,1,15:04:37,26.141,26141
9818,1104,815,1,1,15:04:37,24.887,24887
9819,1104,848,1,18,15:27:12,24.290,24290
9820,1104,858,1,20,15:30:02,24.376,24376
9821,1104,858,2,23,15:34:16,27.774,27774
9822,1104,1,1,31,15:43:34,24.594,24594
9823,1104,839,1,32,15:44:45,25.833,25833
9824,1104,832,1,33,15:46:05,24.252,24252
9825,1104,815,2,34,15:48:26,32.749,32749
9826,1104,844,1,44,16:00:25,24.192,24192
9827,1104,842,1,47,16:04:16,23.902,23902
9828,1104,846,1,50,16:08:48,24.663,24663
9829,1104,822,1,51,16:10:46,30.395,30395
9830,1104,840,1,51,16:10:52,24.656,24656
9831,1104,855,2,52,16:12:35,25.260,25260
9832,1104,848,2,52,16:12:37,26.990,26990
9833,1104,852,1,53,16:13:18,33.706,33706
9834,1104,858,3,52,16:13:19,25.946,25946
9835,1104,4,1,54,16:13:32,24.414,24414
9836,1104,856,1,53,16:13:47,24.539,24539
9837,1104,847,1,54,16:13:57,30.980,30980
9838,1104,839,2,54,16:14:06,24.707,24707
9839,1104,1,2,54,16:14:09,26.685,26685
9840,1104,842,2,54,16:14:18,29.949,29949
9841,1104,815,3,53,16:14:19,24.217,24217
9842,1104,830,1,55,16:15:17,24.798,24798
9843,1104,857,1,54,16:15:18,25.851,25851
9844,1104,846,2,54,16:15:20,33.428,33428
9845,1104,4,2,55,16:15:37,25.916,25916
9846,1104,807,2,54,16:16:01,34.725,34725
9847,1104,844,2,55,16:16:03,25.713,25713
9848,1104,832,2,55,16:16:04,29.300,29300
9849,1104,825,1,56,16:20:26,51.052,51052
9850,1104,815,4,57,16:21:27,29.337,29337
9851,1104,807,3,59,16:25:02,25.672,25672
9852,1104,815,5,70,16:43:16,25.466,25466
9853,1105,846,1,1,15:04:44,37.736,37736
9854,1105,822,1,5,15:10:18,23.691,23691
9855,1105,807,1,8,15:14:21,22.298,22298
9856,1105,855,1,9,15:15:38,23.430,23430
9857,1105,856,1,9,15:15:44,22.522,22522
9858,1105,852,1,10,15:17:01,22.176,22176
9859,1105,825,1,10,15:17:06,22.124,22124
9860,1105,839,1,13,15:21:01,22.112,22112
9861,1105,840,1,14,15:22:19,22.355,22355
9862,1105,832,1,15,15:23:33,22.321,22321
9863,1105,844,1,16,15:25:17,21.778,21778
9864,1105,848,1,16,15:25:24,23.319,23319
9865,1105,857,1,17,15:26:32,22.370,22370
9866,1105,858,1,17,15:26:49,22.583,22583
9867,1105,4,1,19,15:29:09,22.558,22558
9868,1105,842,1,19,15:29:18,23.388,23388
9869,1105,846,2,22,15:33:50,22.850,22850
9870,1105,1,1,24,15:35:37,22.575,22575
9871,1105,825,2,24,15:36:26,24.800,24800
9872,1105,847,1,25,15:37:07,22.275,22275
9873,1105,830,1,26,15:38:06,22.241,22241
9874,1105,807,2,26,15:39:04,23.257,23257
9875,1105,815,1,27,15:39:57,21.775,21775
9876,1105,840,2,34,15:49:34,23.371,23371
9877,1105,852,2,34,15:49:38,22.009,22009
9878,1105,839,2,35,15:50:57,24.110,24110
9879,1105,855,2,36,15:52:25,22.889,22889
9880,1105,858,2,36,15:52:53,23.827,23827
9881,1105,848,2,37,15:54:12,23.449,23449
9882,1105,856,2,38,15:55:17,21.976,21976
9883,1105,857,2,39,15:56:28,22.862,22862
9884,1105,842,2,39,15:56:30,23.610,23610
9885,1105,822,2,39,15:56:58,24.097,24097
9886,1105,832,2,41,15:58:46,22.375,22375
9887,1105,844,2,41,15:59:13,23.003,23003
9888,1105,825,3,42,16:00:59,22.291,22291
9889,1105,807,3,43,16:02:05,24.484,24484
9890,1105,4,2,44,16:03:01,22.896,22896
9891,1105,847,2,45,16:03:58,22.054,22054
9892,1105,1,2,50,16:10:22,22.731,22731
9893,1105,815,2,50,16:10:42,21.537,21537
9894,1105,846,3,50,16:11:39,22.062,22062
9895,1105,830,2,52,16:12:44,22.357,22357
9896,1106,852,1,1,14:04:32,23.646,23646
9897,1106,842,1,10,14:16:36,27.515,27515
9898,1106,807,1,11,14:17:50,24.880,24880
9899,1106,840,1,11,14:17:53,23.711,23711
9900,1106,856,1,11,14:17:56,24.960,24960
9901,1106,830,1,12,14:18:49,23.644,23644
9902,1106,1,1,12,14:18:59,24.339,24339
9903,1106,4,1,12,14:19:00,24.031,24031
9904,1106,839,1,12,14:19:12,24.402,24402
9905,1106,857,1,12,14:19:16,24.828,24828
9906,1106,846,1,12,14:19:24,25.862,25862
9907,1106,848,1,12,14:19:25,25.064,25064
9908,1106,855,1,12,14:19:31,24.161,24161
9909,1106,847,1,12,14:19:55,1:28.943,88943
9910,1106,840,2,27,14:42:23,23.839,23839
9911,1106,807,2,31,14:47:37,24.200,24200
9912,1106,855,2,32,14:48:55,27.509,27509
9913,1106,842,2,33,14:50:14,24.117,24117
9914,1106,852,2,34,14:51:31,27.523,27523
9915,1106,846,2,35,14:52:42,23.570,23570
9916,1106,825,1,35,14:53:34,24.909,24909
9917,1106,839,2,36,14:53:56,23.698,23698
9918,1106,822,1,36,14:53:58,24.038,24038
9919,1106,815,1,37,14:55:06,23.281,23281
9920,1106,857,2,37,14:55:21,23.436,23436
9921,1106,832,1,38,14:56:16,24.133,24133
9922,1106,844,1,39,14:57:32,24.343,24343
9923,1106,1,2,40,14:58:46,23.749,23749
9924,1106,4,2,41,14:59:58,23.928,23928
9925,1106,830,2,42,15:01:10,23.910,23910
9926,1106,856,2,50,15:13:30,23.786,23786
9927,1106,825,2,53,15:17:18,24.515,24515
9928,1106,815,2,68,15:34:57,23.218,23218
9929,1107,825,1,1,15:04:16,26.587,26587
9930,1107,852,1,1,15:04:31,29.691,29691
9931,1107,830,1,2,15:05:57,16.369,16369
9932,1107,844,1,2,15:05:59,16.393,16393
9933,1107,832,1,2,15:06:01,16.380,16380
9934,1107,1,1,2,15:06:03,16.415,16415
9935,1107,846,1,2,15:06:05,18.076,18076
9936,1107,4,1,2,15:06:08,16.600,16600
9937,1107,807,1,2,15:06:09,16.778,16778
9938,1107,840,1,2,15:06:11,16.646,16646
9939,1107,842,1,2,15:06:12,16.380,16380
9940,1107,848,1,2,15:06:13,16.737,16737
9941,1107,847,1,2,15:06:17,17.946,17946
9942,1107,839,1,2,15:06:19,18.143,18143
9943,1107,815,1,2,15:06:20,17.428,17428
9944,1107,855,1,2,15:06:22,17.467,17467
9945,1107,857,1,2,15:06:23,17.324,17324
9946,1107,858,1,2,15:06:25,17.337,17337
9947,1107,822,1,2,15:06:27,17.130,17130
9948,1107,856,1,2,15:06:28,17.033,17033
9949,1107,825,2,2,15:06:31,25.654,25654
9950,1107,852,2,2,15:06:33,16.246,16246
9951,1107,855,2,8,15:14:10,24.374,24374
9952,1107,807,2,11,15:17:41,21.891,21891
9953,1107,856,2,12,15:19:01,21.333,21333
9954,1107,1,2,14,15:21:10,21.993,21993
9955,1107,846,2,14,15:21:12,21.290,21290
9956,1107,842,2,14,15:21:20,21.814,21814
9957,1107,848,2,14,15:21:22,21.562,21562
9958,1107,847,2,14,15:21:23,22.262,22262
9959,1107,839,2,14,15:21:26,22.028,22028
9960,1107,857,2,14,15:21:27,22.467,22467
9961,1107,858,2,14,15:21:32,23.194,23194
9962,1107,844,2,15,15:22:36,23.425,23425
9963,1107,832,2,15,15:22:41,26.283,26283
9964,1107,4,2,15,15:22:48,22.371,22371
9965,1107,840,2,15,15:22:54,24.332,24332
9966,1107,822,2,21,15:30:27,31.785,31785
9967,1107,857,3,22,15:31:40,29.912,29912
9968,1107,852,3,23,15:32:50,27.286,27286
9969,1107,830,2,24,15:33:13,21.365,21365
9970,1107,815,2,25,15:34:47,21.655,21655
9971,1107,825,3,34,15:46:08,22.250,22250
9972,1107,840,3,36,15:48:10,22.050,22050
9973,1107,856,3,37,15:49:41,21.074,21074
9974,1107,855,3,38,15:50:48,21.910,21910
9975,1107,839,3,40,15:52:55,30.427,30427
9976,1107,822,3,40,15:53:22,21.975,21975
9977,1107,846,3,41,15:53:39,22.088,22088
9978,1107,847,3,41,15:53:57,21.702,21702
9979,1107,848,3,41,15:54:04,27.683,27683
9980,1107,857,4,41,15:54:36,22.313,22313
9981,1107,1,3,42,15:54:50,27.724,27724
9982,1107,858,3,43,15:56:40,21.543,21543
9983,1107,852,4,43,15:56:56,21.392,21392
9984,1107,4,3,44,15:57:15,21.993,21993
9985,1107,842,3,44,15:57:30,27.804,27804
9986,1107,832,3,45,15:58:10,28.583,28583
9987,1107,844,3,47,16:00:26,21.470,21470
9988,1107,830,3,49,16:02:31,21.641,21641
9989,1107,815,3,50,16:04:07,21.267,21267
9990,1107,840,4,54,16:09:28,21.837,21837
9991,1107,830,4,69,16:25:43,21.328,21328
9992,1108,807,1,7,15:14:17,41.972,41972
9993,1108,852,1,14,15:25:15,28.353,28353
9994,1108,844,1,18,15:31:08,28.244,28244
9995,1108,855,1,24,15:40:56,29.177,29177
9996,1108,832,1,26,15:43:36,28.869,28869
9997,1108,856,1,27,15:45:34,28.242,28242
9998,1108,847,1,28,15:46:37,29.455,29455
9999,1108,815,1,28,15:46:50,28.060,28060
10000,1108,857,1,29,15:48:05,28.655,28655
10001,1108,858,1,29,15:48:37,28.847,28847
10002,1108,842,1,31,15:51:30,28.458,28458
10003,1108,840,1,31,15:51:39,28.561,28561
10004,1108,848,1,32,15:53:10,29.634,29634
10005,1108,844,2,32,15:53:11,28.805,28805
10006,1108,822,1,32,15:53:38,29.662,29662
10007,1108,852,2,32,15:53:48,28.603,28603
10008,1108,856,2,32,15:53:55,28.413,28413
10009,1108,807,2,32,15:54:11,30.003,30003
10010,1108,830,1,33,15:54:29,29.056,29056
10011,1108,846,1,33,15:54:43,28.438,28438
10012,1108,1,1,33,15:54:58,29.169,29169
10013,1108,4,1,33,15:55:09,28.679,28679
10014,1108,855,2,33,15:56:08,28.709,28709
10015,1108,855,3,36,16:02:39,34.374,34374
10016,1109,848,1,8,15:14:47,22.076,22076
10017,1109,840,1,9,15:16:10,21.910,21910
10018,1109,852,1,9,15:16:10,26.170,26170
10019,1109,822,1,9,15:16:11,22.114,22114
10020,1109,855,1,10,15:17:40,29.211,29211
10021,1109,858,1,13,15:21:59,24.001,24001
10022,1109,825,1,14,15:23:24,22.753,22753
10023,1109,832,1,15,15:24:37,21.402,21402
10024,1109,1,1,16,15:25:56,21.974,21974
10025,1109,807,1,16,15:26:11,22.922,22922
10026,1109,846,1,17,15:27:16,21.541,21541
10027,1109,844,1,17,15:27:23,28.404,28404
10028,1109,857,1,18,15:28:39,21.171,21171
10029,1109,817,1,18,15:29:10,21.958,21958
10030,1109,4,1,20,15:31:46,22.916,22916
10031,1109,830,1,23,15:35:32,21.407,21407
10032,1109,815,1,24,15:37:20,21.862,21862
10033,1109,847,1,28,15:43:20,21.886,21886
10034,1109,817,2,29,15:45:13,22.203,22203
10035,1109,848,2,31,15:47:54,21.762,21762
10036,1109,840,2,34,15:52:02,22.403,22403
10037,1109,858,2,34,15:52:24,22.197,22197
10038,1109,807,2,38,15:57:58,21.955,21955
10039,1109,855,2,38,15:58:02,22.853,22853
10040,1109,822,2,40,16:00:39,23.242,23242
10041,1109,825,2,41,16:02:32,22.152,22152
10042,1109,857,2,42,16:02:48,22.030,22030
10043,1109,815,2,42,16:02:51,20.880,20880
10044,1109,844,2,43,16:04:31,21.452,21452
10045,1109,4,2,43,16:04:39,24.152,24152
10046,1109,846,2,44,16:05:28,21.430,21430
10047,1109,832,2,44,16:05:56,22.051,22051
10048,1109,852,2,44,16:06:33,21.181,21181
10049,1109,847,2,46,16:08:49,21.675,21675
10050,1109,1,2,49,16:12:41,21.728,21728
10051,1109,830,2,51,16:14:53,21.680,21680
10052,1110,846,1,5,15:13:27,25.012,25012
10053,1110,825,1,5,15:13:30,23.638,23638
10054,1110,817,1,5,15:13:31,22.843,22843
10055,1110,839,1,6,15:15:23,23.085,23085
10056,1110,822,1,6,15:15:24,23.362,23362
10057,1110,848,1,7,15:17:14,25.015,25015
10058,1110,832,1,7,15:17:20,23.303,23303
10059,1110,855,1,7,15:17:21,24.449,24449
10060,1110,858,1,8,15:19:14,23.570,23570
10061,1110,852,1,9,15:20:59,22.610,22610
10062,1110,4,1,10,15:22:48,23.085,23085
10063,1110,1,1,12,15:26:27,23.090,23090
10064,1110,807,1,12,15:26:56,24.571,24571
10065,1110,815,1,13,15:28:09,23.684,23684
10066,1110,844,1,13,15:28:16,23.224,23224
10067,1110,830,1,14,15:30:04,22.887,22887
10068,1110,846,2,17,15:36:37,23.744,23744
10069,1110,840,1,20,15:42:12,25.397,25397
10070,1110,847,1,22,15:46:00,23.837,23837
10071,1110,817,2,22,15:46:18,23.290,23290
10072,1110,842,1,23,15:48:00,25.664,25664
10073,1110,848,2,23,15:48:02,23.596,23596
10074,1110,852,2,24,15:49:52,22.737,22737
10075,1110,822,2,24,15:50:02,23.786,23786
10076,1110,807,2,24,15:50:04,25.238,25238
10077,1110,858,2,24,15:50:09,23.938,23938
10078,1110,839,2,25,15:51:50,23.339,23339
10079,1110,825,2,25,15:51:55,23.572,23572
10080,1110,855,2,25,15:52:01,24.045,24045
10081,1110,1,2,27,15:55:00,23.023,23023
10082,1110,844,2,28,15:56:48,23.148,23148
10083,1110,815,2,29,15:58:34,22.710,22710
10084,1110,4,2,29,15:59:01,23.798,23798
10085,1110,830,2,30,16:00:16,23.012,23012
10086,1110,848,3,33,16:07:06,23.529,23529
10087,1110,858,3,34,16:09:09,23.109,23109
10088,1110,1,3,42,16:23:05,23.156,23156
